name	investment	area	industry	time	operationmode	mechanism	level	term	people	tele	schedule	overview	scope
													
胡杨河市二甲医院项目	4.00亿元	新疆维吾尔自治区--&gt;胡杨河市	公共服务	政府发起	BOT	特许经营	第二批次	2016年6月6日	"<ahref=""javascript:void(0)""onclick=""ViewProjectContactInfo('1')"">查看详情</a>"	"<ahref=""javascript:void(0)""onclick=""ViewProjectContactInfo('1')"">查看详情</a>"			
													
八师石河子人民医院外科楼建设项目	0.80亿元	新疆维吾尔自治区--&gt;八师	公共服务	政府发起	BOT	政府补贴	第二批次	2016年6月6日	"<ahref=""javascript:void(0)""onclick=""ViewProjectContactInfo('1')"">查看详情</a>"	"<ahref=""javascript:void(0)""onclick=""ViewProjectContactInfo('1')"">查看详情</a>"			
													
农一师医院门诊及住部综合楼	2.00亿元	新疆维吾尔自治区--&gt;阿克苏市	公共服务	政府发起	BOT	政府补贴	第二批次	2016年6月6日	"<ahref=""javascript:void(0)""onclick=""ViewProjectContactInfo('1')"">查看详情</a>"	"<ahref=""javascript:void(0)""onclick=""ViewProjectContactInfo('1')"">查看详情</a>"			
													
阿拉尔市中医院及基础设施配套建设	0.65亿元	新疆维吾尔自治区--&gt;阿拉尔市	公共服务	政府发起	BOT	政府补贴	第二批次	2016年6月6日	"<ahref=""javascript:void(0)""onclick=""ViewProjectContactInfo('1')"">查看详情</a>"	"<ahref=""javascript:void(0)""onclick=""ViewProjectContactInfo('1')"">查看详情</a>"			
													
双河市中等职业技术学校职业教育实训基地建设项目	1.00亿元	新疆维吾尔自治区--&gt;双河市	公共服务	政府发起	BOO	委托运营	第二批次	2016年6月6日	"<ahref=""javascript:void(0)""onclick=""ViewProjectContactInfo('1')"">查看详情</a>"	"<ahref=""javascript:void(0)""onclick=""ViewProjectContactInfo('1')"">查看详情</a>"			
													
阿拉尔职业技术学校二期工程	2.00亿元	新疆维吾尔自治区--&gt;阿拉尔市	公共服务	政府发起	BOT	政府补贴	第二批次	2016年6月6日	"<ahref=""javascript:void(0)""onclick=""ViewProjectContactInfo('1')"">查看详情</a>"	"<ahref=""javascript:void(0)""onclick=""ViewProjectContactInfo('1')"">查看详情</a>"			
													
二师铁门关市防洪灌溉景观水系建设项目（内河）	0.85亿元	新疆维吾尔自治区--&gt;铁门关市	公共服务	政府发起	BOT	特许经营	第二批次	2016年6月6日	"<ahref=""javascript:void(0)""onclick=""ViewProjectContactInfo('1')"">查看详情</a>"	"<ahref=""javascript:void(0)""onclick=""ViewProjectContactInfo('1')"">查看详情</a>"			
													
二师铁门关市殡仪馆建设项目	0.20亿元	新疆维吾尔自治区--&gt;铁门关市	公共服务	政府发起	BOT	购买服务	第二批次	2016年6月6日	"<ahref=""javascript:void(0)""onclick=""ViewProjectContactInfo('1')"">查看详情</a>"	"<ahref=""javascript:void(0)""onclick=""ViewProjectContactInfo('1')"">查看详情</a>"			
													
十师北屯市师直养老院项目	0.306亿元	新疆维吾尔自治区--&gt;北屯市	公共服务	政府发起	BOT	股权合作，特许经营	第二批次	2016年6月6日	"<ahref=""javascript:void(0)""onclick=""ViewProjectContactInfo('1')"">查看详情</a>"	"<ahref=""javascript:void(0)""onclick=""ViewProjectContactInfo('1')"">查看详情</a>"			
													
五家渠养老院扩建项目	0.7585亿元	新疆维吾尔自治区--&gt;五家渠市	公共服务	政府发起	BOT	特许经营	第二批次	2016年6月6日	"<ahref=""javascript:void(0)""onclick=""ViewProjectContactInfo('1')"">查看详情</a>"	"<ahref=""javascript:void(0)""onclick=""ViewProjectContactInfo('1')"">查看详情</a>"			
													
双河市公墓建设项目	2.89亿元	新疆维吾尔自治区--&gt;双河市	公共服务	政府发起	BOO	委托运营	第二批次	2016年6月6日	"<ahref=""javascript:void(0)""onclick=""ViewProjectContactInfo('1')"">查看详情</a>"	"<ahref=""javascript:void(0)""onclick=""ViewProjectContactInfo('1')"">查看详情</a>"			
													
胡杨河市养老院项目	1.00亿元	新疆维吾尔自治区--&gt;胡杨河市	公共服务	政府发起	BOOT	特许经营	第二批次	2016年6月6日	"<ahref=""javascript:void(0)""onclick=""ViewProjectContactInfo('1')"">查看详情</a>"	"<ahref=""javascript:void(0)""onclick=""ViewProjectContactInfo('1')"">查看详情</a>"			
													
第二师22团养老院	0.35亿元	新疆维吾尔自治区--&gt;和静县22团	公共服务	政府发起	BOT	特许经营	第二批次	2016年6月6日	"<ahref=""javascript:void(0)""onclick=""ViewProjectContactInfo('1')"">查看详情</a>"	"<ahref=""javascript:void(0)""onclick=""ViewProjectContactInfo('1')"">查看详情</a>"			
													
双河市养老院及日间照料中心（福利服务）建设项目	1.10亿元	新疆维吾尔自治区--&gt;双河市	公共服务	政府发起	BOO	委托运营	第二批次	2016年6月6日	"<ahref=""javascript:void(0)""onclick=""ViewProjectContactInfo('1')"">查看详情</a>"	"<ahref=""javascript:void(0)""onclick=""ViewProjectContactInfo('1')"">查看详情</a>"			
													
阿拉尔市“光网城市”改造工程	1.48亿元	新疆维吾尔自治区--&gt;阿拉尔市	公共服务	政府发起	BOO	特许经营	第二批次	2016年6月6日	"<ahref=""javascript:void(0)""onclick=""ViewProjectContactInfo('1')"">查看详情</a>"	"<ahref=""javascript:void(0)""onclick=""ViewProjectContactInfo('1')"">查看详情</a>"			
													
十四师皮山农场医院住院部建设项目	0.24亿元	新疆维吾尔自治区--&gt;	公共服务	政府发起	BOT	特许经营	第二批次	2016年6月6日	"<ahref=""javascript:void(0)""onclick=""ViewProjectContactInfo('1')"">查看详情</a>"	"<ahref=""javascript:void(0)""onclick=""ViewProjectContactInfo('1')"">查看详情</a>"			
													
阿拉尔国际沙漠汽车越野拉力赛项目赛场	1.20亿元	新疆维吾尔自治区--&gt;一师阿拉尔市花桥镇	公共服务	政府发起	BOT	特许经营	第二批次	2016年6月6日	"<ahref=""javascript:void(0)""onclick=""ViewProjectContactInfo('1')"">查看详情</a>"	"<ahref=""javascript:void(0)""onclick=""ViewProjectContactInfo('1')"">查看详情</a>"			
													
五师双河市81巩哈泉生态农艺园建设项目	1.52亿元	新疆维吾尔自治区--&gt;双河市	公共服务	政府发起	BOO	委托运营	第二批次	2016年6月6日	"<ahref=""javascript:void(0)""onclick=""ViewProjectContactInfo('1')"">查看详情</a>"	"<ahref=""javascript:void(0)""onclick=""ViewProjectContactInfo('1')"">查看详情</a>"			
													
二师33团塔里木河清水湾旅游观光项目	0.50亿元	新疆维吾尔自治区--&gt;33团	公共服务	政府发起	BOO	股权合作	第二批次	2016年6月6日	"<ahref=""javascript:void(0)""onclick=""ViewProjectContactInfo('1')"">查看详情</a>"	"<ahref=""javascript:void(0)""onclick=""ViewProjectContactInfo('1')"">查看详情</a>"			
													
二师33团生态林建设项目	0.40亿元	新疆维吾尔自治区--&gt;33团	生态环境	政府发起	BTO	政府回购	第二批次	2016年6月6日	"<ahref=""javascript:void(0)""onclick=""ViewProjectContactInfo('1')"">查看详情</a>"	"<ahref=""javascript:void(0)""onclick=""ViewProjectContactInfo('1')"">查看详情</a>"			
													
二师27团开都河旅游项目	1.20亿元	新疆维吾尔自治区--&gt;27团	公共服务	政府发起	BOO	股权合作	第二批次	2016年6月6日	"<ahref=""javascript:void(0)""onclick=""ViewProjectContactInfo('1')"">查看详情</a>"	"<ahref=""javascript:void(0)""onclick=""ViewProjectContactInfo('1')"">查看详情</a>"			
													
二师33团生态林二期建设项目	0.40亿元	新疆维吾尔自治区--&gt;33团	生态环境	政府发起	BTO	特许经营	第二批次	2016年6月6日	"<ahref=""javascript:void(0)""onclick=""ViewProjectContactInfo('1')"">查看详情</a>"	"<ahref=""javascript:void(0)""onclick=""ViewProjectContactInfo('1')"">查看详情</a>"			
													
第十四师47团和田县兵地融合发展4万亩建设项目	5.00亿元	新疆维吾尔自治区--&gt;	其他	政府发起	BOT	特许经营	第二批次	2016年6月6日	"<ahref=""javascript:void(0)""onclick=""ViewProjectContactInfo('1')"">查看详情</a>"	"<ahref=""javascript:void(0)""onclick=""ViewProjectContactInfo('1')"">查看详情</a>"			
													
荆楚工业园区循环化改造项目	4.00亿元	新疆维吾尔自治区--&gt;双河市	生态环境	政府发起	BOO	委托运营	第二批次	2016年6月6日	"<ahref=""javascript:void(0)""onclick=""ViewProjectContactInfo('1')"">查看详情</a>"	"<ahref=""javascript:void(0)""onclick=""ViewProjectContactInfo('1')"">查看详情</a>"			
													
黄田农场（拟建红星市）养老服务体系建设	1.35亿元	新疆维吾尔自治区--&gt;黄田农场	公共服务	政府发起	BOT	政府购买服务	第二批次	2016年6月6日	"<ahref=""javascript:void(0)""onclick=""ViewProjectContactInfo('1')"">查看详情</a>"	"<ahref=""javascript:void(0)""onclick=""ViewProjectContactInfo('1')"">查看详情</a>"			
													
十六团塔河源旅游基础设施建设	0.20亿元	新疆维吾尔自治区--&gt;一师阿拉尔市新开岭镇	公共服务	政府发起	BO0	特许经营	第二批次	2016年6月6日	"<ahref=""javascript:void(0)""onclick=""ViewProjectContactInfo('1')"">查看详情</a>"	"<ahref=""javascript:void(0)""onclick=""ViewProjectContactInfo('1')"">查看详情</a>"			
													
十四团睡胡杨谷旅游基地及基础设施建设项目	0.50亿元	新疆维吾尔自治区--&gt;一师阿拉尔夏哈里克镇	公共服务	政府发起	BO0	特许经营	第二批次	2016年6月6日	"<ahref=""javascript:void(0)""onclick=""ViewProjectContactInfo('1')"">查看详情</a>"	"<ahref=""javascript:void(0)""onclick=""ViewProjectContactInfo('1')"">查看详情</a>"			
													
五师双河市电子商务产业园建设项目	4.00亿元	新疆维吾尔自治区--&gt;双河市	其他	政府发起	BOT	特许经营	第二批次	2016年6月6日	"<ahref=""javascript:void(0)""onclick=""ViewProjectContactInfo('1')"">查看详情</a>"	"<ahref=""javascript:void(0)""onclick=""ViewProjectContactInfo('1')"">查看详情</a>"			
													
招商引资石河子纺织城交易中心	20.00亿元	新疆维吾尔自治区--&gt;八师	其他	政府发起	BOT	股权合作	第二批次	2016年6月6日	"<ahref=""javascript:void(0)""onclick=""ViewProjectContactInfo('1')"">查看详情</a>"	"<ahref=""javascript:void(0)""onclick=""ViewProjectContactInfo('1')"">查看详情</a>"			
													
90团金三角物流园区物流仓储项目	5.00亿元	新疆维吾尔自治区--&gt;双河市	其他	政府发起	BOT	特许经营	第二批次	2016年6月6日	"<ahref=""javascript:void(0)""onclick=""ViewProjectContactInfo('1')"">查看详情</a>"	"<ahref=""javascript:void(0)""onclick=""ViewProjectContactInfo('1')"">查看详情</a>"			
													
第五师双河市食品冷链物流工业园建设项目	11.9179亿元	新疆维吾尔自治区--&gt;五师	其他	政府发起	BOT	特许经营	第二批次	2016年6月6日	"<ahref=""javascript:void(0)""onclick=""ViewProjectContactInfo('1')"">查看详情</a>"	"<ahref=""javascript:void(0)""onclick=""ViewProjectContactInfo('1')"">查看详情</a>"			
													
中国物流石河子化工新材料产业园物流基地项目	30.00亿元	新疆维吾尔自治区--&gt;八师	其他	政府发起	BOT	股权合作	第二批次	2016年6月6日	"<ahref=""javascript:void(0)""onclick=""ViewProjectContactInfo('1')"">查看详情</a>"	"<ahref=""javascript:void(0)""onclick=""ViewProjectContactInfo('1')"">查看详情</a>"			
													
九州汇通物流港项目	20.00亿元	新疆维吾尔自治区--&gt;八师	其他	政府发起	BOT	股权合作	第二批次	2016年6月6日	"<ahref=""javascript:void(0)""onclick=""ViewProjectContactInfo('1')"">查看详情</a>"	"<ahref=""javascript:void(0)""onclick=""ViewProjectContactInfo('1')"">查看详情</a>"			
													
招商引资石河子开发区陆运物流中心项目	30.00亿元	新疆维吾尔自治区--&gt;八师	其他	政府发起	BOT	股权合作	第二批次	2016年6月6日	"<ahref=""javascript:void(0)""onclick=""ViewProjectContactInfo('1')"">查看详情</a>"	"<ahref=""javascript:void(0)""onclick=""ViewProjectContactInfo('1')"">查看详情</a>"			
													
二师27团中亚自由贸易市场一期商贸物流园建设项目	30.00亿元	新疆维吾尔自治区--&gt;27团	其他	政府发起	BOO	股权合作	第二批次	2016年6月6日	"<ahref=""javascript:void(0)""onclick=""ViewProjectContactInfo('1')"">查看详情</a>"	"<ahref=""javascript:void(0)""onclick=""ViewProjectContactInfo('1')"">查看详情</a>"			
													
第二师22团职工创业孵化园建设项目（216省道七连）	3.4541亿元	新疆维吾尔自治区--&gt;和静县22团	其他	政府发起	BOOT	股权合作	第二批次	2016年6月6日	"<ahref=""javascript:void(0)""onclick=""ViewProjectContactInfo('1')"">查看详情</a>"	"<ahref=""javascript:void(0)""onclick=""ViewProjectContactInfo('1')"">查看详情</a>"			
													
五师双河市食品冷链物流园工业园建设项目	15.00亿元	新疆维吾尔自治区--&gt;双河市	其他	政府发起	BOT	特许经营	第二批次	2016年6月6日	"<ahref=""javascript:void(0)""onclick=""ViewProjectContactInfo('1')"">查看详情</a>"	"<ahref=""javascript:void(0)""onclick=""ViewProjectContactInfo('1')"">查看详情</a>"			
													
30团通用机场建设项目	3.378亿元	新疆维吾尔自治区--&gt;第二师	交通设施	政府发起	BOT	特许经营	第二批次	2016年6月6日	"<ahref=""javascript:void(0)""onclick=""ViewProjectContactInfo('1')"">查看详情</a>"	"<ahref=""javascript:void(0)""onclick=""ViewProjectContactInfo('1')"">查看详情</a>"			
													
乌鲁木齐铁路集装箱中心站项目	13.80亿元	新疆维吾尔自治区--&gt;十二师	交通设施	政府发起	BOT	土地置换	第二批次	2016年6月6日	"<ahref=""javascript:void(0)""onclick=""ViewProjectContactInfo('1')"">查看详情</a>"	"<ahref=""javascript:void(0)""onclick=""ViewProjectContactInfo('1')"">查看详情</a>"			
													
石河子机场快速路	8.75亿元	新疆维吾尔自治区--&gt;八师	交通设施	政府发起	BOT	特许经营	第二批次	2016年6月6日	"<ahref=""javascript:void(0)""onclick=""ViewProjectContactInfo('1')"">查看详情</a>"	"<ahref=""javascript:void(0)""onclick=""ViewProjectContactInfo('1')"">查看详情</a>"			
													
62团火车站站前广场建设项目	1.59亿元	新疆维吾尔自治区--&gt;第四师	市政设施	政府发起	BOT	特许经营	第二批次	2016年6月6日	"<ahref=""javascript:void(0)""onclick=""ViewProjectContactInfo('1')"">查看详情</a>"	"<ahref=""javascript:void(0)""onclick=""ViewProjectContactInfo('1')"">查看详情</a>"			
													
开发区电子商务项目	10.00亿元	新疆维吾尔自治区--&gt;八师	其他	政府发起	BOT	股权合作	第二批次	2016年6月6日	"<ahref=""javascript:void(0)""onclick=""ViewProjectContactInfo('1')"">查看详情</a>"	"<ahref=""javascript:void(0)""onclick=""ViewProjectContactInfo('1')"">查看详情</a>"			
													
阿拉尔市生活垃圾处理厂及收集转运设施改扩建工程	0.45亿元	新疆维吾尔自治区--&gt;阿拉尔市	市政设施	政府发起	BOT	特许经营	第二批次	2016年6月6日	"<ahref=""javascript:void(0)""onclick=""ViewProjectContactInfo('1')"">查看详情</a>"	"<ahref=""javascript:void(0)""onclick=""ViewProjectContactInfo('1')"">查看详情</a>"			
													
七团污水处理厂及排污管网建设	0.20亿元	新疆维吾尔自治区--&gt;一师阿拉尔市玛滩镇	市政设施	政府发起	BOO	特许经营	第二批次	2016年6月6日	"<ahref=""javascript:void(0)""onclick=""ViewProjectContactInfo('1')"">查看详情</a>"	"<ahref=""javascript:void(0)""onclick=""ViewProjectContactInfo('1')"">查看详情</a>"			
													
阿拉尔经济技术开发区三号工业园区污水处理厂建设项目	0.58亿元	新疆维吾尔自治区--&gt;阿拉尔经济技术开发区	市政设施	政府发起	BOT	股权合作	第二批次	2016年6月6日	"<ahref=""javascript:void(0)""onclick=""ViewProjectContactInfo('1')"">查看详情</a>"	"<ahref=""javascript:void(0)""onclick=""ViewProjectContactInfo('1')"">查看详情</a>"			
													
阿拉尔市生活污水处理厂扩建及中水利用建设	1.28亿元	新疆维吾尔自治区--&gt;阿拉尔市	市政设施	政府发起	BOT	特许经营	第二批次	2016年6月6日	"<ahref=""javascript:void(0)""onclick=""ViewProjectContactInfo('1')"">查看详情</a>"	"<ahref=""javascript:void(0)""onclick=""ViewProjectContactInfo('1')"">查看详情</a>"			
													
二师37团城镇供水工程	0.2283亿元	新疆维吾尔自治区--&gt;37团	市政设施	政府发起	BOT	特许经营	第二批次	2016年6月6日	"<ahref=""javascript:void(0)""onclick=""ViewProjectContactInfo('1')"">查看详情</a>"	"<ahref=""javascript:void(0)""onclick=""ViewProjectContactInfo('1')"">查看详情</a>"			
													
阿拉尔经济技术开发区二号工业园区污水处理厂二期扩建	1.50亿元	新疆维吾尔自治区--&gt;阿拉尔经济技术开发区	市政设施	政府发起	BOT	股权合作	第二批次	2016年6月6日	"<ahref=""javascript:void(0)""onclick=""ViewProjectContactInfo('1')"">查看详情</a>"	"<ahref=""javascript:void(0)""onclick=""ViewProjectContactInfo('1')"">查看详情</a>"			
													
五团小城镇污水处理及排水工程建设	0.347亿元	新疆维吾尔自治区--&gt;一师阿拉尔市沙河镇	市政设施	政府发起	BOO	特许经营	第二批次	2016年6月6日	"<ahref=""javascript:void(0)""onclick=""ViewProjectContactInfo('1')"">查看详情</a>"	"<ahref=""javascript:void(0)""onclick=""ViewProjectContactInfo('1')"">查看详情</a>"			
													
一团金银川镇集中供热设施改扩建	0.84亿元	新疆维吾尔自治区--&gt;一师阿拉尔市金银川镇	市政设施	政府发起	BOO	特许经营	第二批次	2016年6月6日	"<ahref=""javascript:void(0)""onclick=""ViewProjectContactInfo('1')"">查看详情</a>"	"<ahref=""javascript:void(0)""onclick=""ViewProjectContactInfo('1')"">查看详情</a>"			
													
一团金银川镇生活污水处理厂建设	0.478亿元	新疆维吾尔自治区--&gt;一师阿拉尔市金银川镇	市政设施	政府发起	BOO	特许经营	第二批次	2016年6月6日	"<ahref=""javascript:void(0)""onclick=""ViewProjectContactInfo('1')"">查看详情</a>"	"<ahref=""javascript:void(0)""onclick=""ViewProjectContactInfo('1')"">查看详情</a>"			
													
一团金银川镇（垦区中心镇）垃圾处理厂建设项目	0.50亿元	新疆维吾尔自治区--&gt;一师阿拉尔市金银川镇	市政设施	政府发起	BOO	特许经营	第二批次	2016年6月6日	"<ahref=""javascript:void(0)""onclick=""ViewProjectContactInfo('1')"">查看详情</a>"	"<ahref=""javascript:void(0)""onclick=""ViewProjectContactInfo('1')"">查看详情</a>"			
													
五师城网配网自动化改造	1.60亿元	新疆维吾尔自治区--&gt;五师师部城区	市政设施	政府发起	BOO	特许经营	第二批次	2016年6月6日	"<ahref=""javascript:void(0)""onclick=""ViewProjectContactInfo('1')"">查看详情</a>"	"<ahref=""javascript:void(0)""onclick=""ViewProjectContactInfo('1')"">查看详情</a>"			
													
二师37团城镇供热工程	0.2583亿元	新疆维吾尔自治区--&gt;37团	市政设施	政府发起	BOT	特许经营	第二批次	2016年6月6日	"<ahref=""javascript:void(0)""onclick=""ViewProjectContactInfo('1')"">查看详情</a>"	"<ahref=""javascript:void(0)""onclick=""ViewProjectContactInfo('1')"">查看详情</a>"			
													
二师32团城镇基础设施建设供热续建工程	0.236亿元	新疆维吾尔自治区--&gt;33团	市政设施	政府发起	BTO	特许经营	第二批次	2016年6月6日	"<ahref=""javascript:void(0)""onclick=""ViewProjectContactInfo('1')"">查看详情</a>"	"<ahref=""javascript:void(0)""onclick=""ViewProjectContactInfo('1')"">查看详情</a>"			
													
二师门关市污水处理厂—中水回用项目	0.49亿元	新疆维吾尔自治区--&gt;铁门关市	市政设施	政府发起	BOT	特许经营	第二批次	2016年6月6日	"<ahref=""javascript:void(0)""onclick=""ViewProjectContactInfo('1')"">查看详情</a>"	"<ahref=""javascript:void(0)""onclick=""ViewProjectContactInfo('1')"">查看详情</a>"			
													
双河市垃圾填埋场建设项目 	0.80亿元	新疆维吾尔自治区--&gt;双河市	市政设施	政府发起	BOT	特许经营	第二批次	2016年6月6日	"<ahref=""javascript:void(0)""onclick=""ViewProjectContactInfo('1')"">查看详情</a>"	"<ahref=""javascript:void(0)""onclick=""ViewProjectContactInfo('1')"">查看详情</a>"			
													
宝鸡市太白县石沟水库	1.5459亿元	陕西省--&gt;宝鸡市太白县咀头镇凉峪村	市政设施	政府发起	BOOT	特许经营	第二批次	2016年6月6日	"<ahref=""javascript:void(0)""onclick=""ViewProjectContactInfo('1')"">查看详情</a>"	"<ahref=""javascript:void(0)""onclick=""ViewProjectContactInfo('1')"">查看详情</a>"			
													
高铁岐山站站前广场建设项目	5.00亿元	陕西省--&gt;宝鸡市蔡家坡经开区	市政设施	政府发起	BOT/BOOT	财政补贴	第二批次	2016年6月6日	"<ahref=""javascript:void(0)""onclick=""ViewProjectContactInfo('1')"">查看详情</a>"	"<ahref=""javascript:void(0)""onclick=""ViewProjectContactInfo('1')"">查看详情</a>"			
													
宝鸡市眉县霸王河工业园供水工程	0.80亿元	陕西省--&gt;宝鸡市眉县科技工业园	市政设施	政府发起	BOT	财政补贴	第二批次	2016年6月6日	"<ahref=""javascript:void(0)""onclick=""ViewProjectContactInfo('1')"">查看详情</a>"	"<ahref=""javascript:void(0)""onclick=""ViewProjectContactInfo('1')"">查看详情</a>"			
													
宝鸡市蟠龙新区新能源供热建设项目	5.00亿元	陕西省--&gt;宝鸡市蟠龙新区	市政设施	政府发起	BOT	特许经营、财政补贴	第二批次	2016年6月6日	"<ahref=""javascript:void(0)""onclick=""ViewProjectContactInfo('1')"">查看详情</a>"	"<ahref=""javascript:void(0)""onclick=""ViewProjectContactInfo('1')"">查看详情</a>"			
													
咸阳市新兴纺织工业园污水处理厂	1.50亿元	陕西省--&gt;咸阳市新兴纺织工业园	市政设施	政府发起	BOT	特许经营、其他	第二批次	2016年6月6日	"<ahref=""javascript:void(0)""onclick=""ViewProjectContactInfo('1')"">查看详情</a>"	"<ahref=""javascript:void(0)""onclick=""ViewProjectContactInfo('1')"">查看详情</a>"			
													
商洛市垃圾处理场建设项目	0.44亿元	陕西省--&gt;商洛市商州区大赵峪办事处龙山村	市政设施	政府发起	TOT	特许经营、财政补贴	第二批次	2016年6月6日	"<ahref=""javascript:void(0)""onclick=""ViewProjectContactInfo('1')"">查看详情</a>"	"<ahref=""javascript:void(0)""onclick=""ViewProjectContactInfo('1')"">查看详情</a>"			
													
双河市污水处理厂纳污库建设项目	1.00亿元	新疆维吾尔自治区--&gt;双河市	市政设施	政府发起	BOT	特许经营	第二批次	2016年6月6日	"<ahref=""javascript:void(0)""onclick=""ViewProjectContactInfo('1')"">查看详情</a>"	"<ahref=""javascript:void(0)""onclick=""ViewProjectContactInfo('1')"">查看详情</a>"			
													
商洛市商州区沙河子镇污水处理厂工程	3.0425亿元	陕西省--&gt;商洛市商州区沙河子镇	市政设施	政府发起	BOT	特许经营、财政补贴	第二批次	2016年6月6日	"<ahref=""javascript:void(0)""onclick=""ViewProjectContactInfo('1')"">查看详情</a>"	"<ahref=""javascript:void(0)""onclick=""ViewProjectContactInfo('1')"">查看详情</a>"			
													
延安市新区北区中央环线综合管廊工程项目	3.4034亿元	陕西省--&gt;延安新区北区	市政设施	政府发起	BOT	待定	第二批次	2016年6月6日	"<ahref=""javascript:void(0)""onclick=""ViewProjectContactInfo('1')"">查看详情</a>"	"<ahref=""javascript:void(0)""onclick=""ViewProjectContactInfo('1')"">查看详情</a>"			
													
商洛市商州区南秦水厂供水工程	0.85亿元	陕西省--&gt;商洛市商州区杨峪河镇	市政设施	政府发起	BOT	特许经营、财政补贴	第二批次	2016年6月6日	"<ahref=""javascript:void(0)""onclick=""ViewProjectContactInfo('1')"">查看详情</a>"	"<ahref=""javascript:void(0)""onclick=""ViewProjectContactInfo('1')"">查看详情</a>"			
													
水富港扩能工程	28.70亿元	云南省--&gt;昭通市水富县	交通设施	政府发起	BOT	股权合作	第二批次	2016年6月6日	"<ahref=""javascript:void(0)""onclick=""ViewProjectContactInfo('1')"">查看详情</a>"	"<ahref=""javascript:void(0)""onclick=""ViewProjectContactInfo('1')"">查看详情</a>"			
													
平文高速公路	32.30亿元	云南省--&gt;文山州文山市	交通设施	政府发起	其它	其它	第二批次	2016年6月6日	"<ahref=""javascript:void(0)""onclick=""ViewProjectContactInfo('1')"">查看详情</a>"	"<ahref=""javascript:void(0)""onclick=""ViewProjectContactInfo('1')"">查看详情</a>"			
													
麒麟区至泸西高速公路	85.00亿元	云南省--&gt;曲靖市麒麟区、陆良县、罗平县	交通设施	政府发起	BOT+EPC	匹配资源	第二批次	2016年6月6日	"<ahref=""javascript:void(0)""onclick=""ViewProjectContactInfo('1')"">查看详情</a>"	"<ahref=""javascript:void(0)""onclick=""ViewProjectContactInfo('1')"">查看详情</a>"			
													
勐腊县城至勐满口岸高速路	44.70亿元	云南省--&gt;西双版纳州勐腊县	交通设施	政府发起	BOT	特许经营	第二批次	2016年6月6日	"<ahref=""javascript:void(0)""onclick=""ViewProjectContactInfo('1')"">查看详情</a>"	"<ahref=""javascript:void(0)""onclick=""ViewProjectContactInfo('1')"">查看详情</a>"			
													
橄榄坝至景哈乡澜沧江大桥工程	5.18亿元	云南省--&gt;西双版纳州景洪市	交通设施	政府发起	其他	财政补贴	第二批次	2016年6月6日	"<ahref=""javascript:void(0)""onclick=""ViewProjectContactInfo('1')"">查看详情</a>"	"<ahref=""javascript:void(0)""onclick=""ViewProjectContactInfo('1')"">查看详情</a>"			
													
泸西至丘北至广南至剥隘高速公路（丘北段）	61.00亿元	云南省--&gt;文山州丘北县	交通设施	政府发起	BOT	特许经营权转让	第二批次	2016年6月6日	"<ahref=""javascript:void(0)""onclick=""ViewProjectContactInfo('1')"">查看详情</a>"	"<ahref=""javascript:void(0)""onclick=""ViewProjectContactInfo('1')"">查看详情</a>"			
													
昭通至乐山高速公路串丝至新市段	90.30亿元	云南省--&gt;昭通市绥江县	交通设施	政府发起	BOT	股权合作	第二批次	2016年6月6日	"<ahref=""javascript:void(0)""onclick=""ViewProjectContactInfo('1')"">查看详情</a>"	"<ahref=""javascript:void(0)""onclick=""ViewProjectContactInfo('1')"">查看详情</a>"			
													
勐腊县勐远城子至关累口岸高速路	46.00亿元	云南省--&gt;西双版纳州勐腊县	交通设施	政府发起	BOT	特许经营	第二批次	2016年6月6日	"<ahref=""javascript:void(0)""onclick=""ViewProjectContactInfo('1')"">查看详情</a>"	"<ahref=""javascript:void(0)""onclick=""ViewProjectContactInfo('1')"">查看详情</a>"			
													
宜宾至毕节高速公路威信至镇雄段（含威信至叙永高速威信段）	158.40亿元	云南省--&gt;昭通市镇雄县威信县	交通设施	政府发起	BOT	匹配资源财政补贴	第二批次	2016年6月6日	"<ahref=""javascript:void(0)""onclick=""ViewProjectContactInfo('1')"">查看详情</a>"	"<ahref=""javascript:void(0)""onclick=""ViewProjectContactInfo('1')"">查看详情</a>"			
													
丘北县双龙营镇垃圾处理工程	0.4518亿元	云南省--&gt;文山州丘北县	市政设施	政府发起	BOT	特许经营权转让	第二批次	2016年6月6日	"<ahref=""javascript:void(0)""onclick=""ViewProjectContactInfo('1')"">查看详情</a>"	"<ahref=""javascript:void(0)""onclick=""ViewProjectContactInfo('1')"">查看详情</a>"			
													
六盘水市六枝特区中心城区焦炉煤气气源厂	16.70亿元	贵州省--&gt;六盘水市六枝特区	市政设施	政府发起	BOO	政府补贴\特许经营	第二批次	2016年6月6日	"<ahref=""javascript:void(0)""onclick=""ViewProjectContactInfo('1')"">查看详情</a>"	"<ahref=""javascript:void(0)""onclick=""ViewProjectContactInfo('1')"">查看详情</a>"			
													
六盘水市水城县发耳园区污水处理厂	1.50亿元	贵州省--&gt;六盘水市水城县	市政设施	政府发起	BOT	特许经营	第二批次	2016年6月6日	"<ahref=""javascript:void(0)""onclick=""ViewProjectContactInfo('1')"">查看详情</a>"	"<ahref=""javascript:void(0)""onclick=""ViewProjectContactInfo('1')"">查看详情</a>"			
													
